teff,logg,logL,age,SDSS_u_mag,SDSS_g_mag,SDSS_r_mag,SDSS_i_mag,SDSS_z_mag,mass,radius,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z
35045.0,6.90211,0.21537,0.005342336,6.966,7.323,7.836,8.209,8.575,0.35153,0.03474954897442956,77914291.48865783,82914255.97191611,23832034.768606737,9440654.735915793,4068208.6772875004
34802.0,6.90638,0.199012,0.005389596,6.993,7.348,7.859,8.231,8.598,0.35153,0.034579138738588054,76751544.86590895,81827485.90354313,23563029.32802414,9342693.789018966,4022288.541711967
34605.0,6.91078,0.184759,0.005446713,7.018,7.37,7.88,8.252,8.619,0.35153,0.03440441456058645,75768227.18055141,81002646.44104484,23347002.176651563,9257039.457511198,3985411.978704343
34430.0,6.91554,0.171183,0.005527838,7.042,7.392,7.902,8.273,8.64,0.35153,0.03421638879688571,74928515.05674705,80252617.83497812,23130825.04827668,9179776.654752193,3952148.201333905
34295.0,6.92036,0.159544,0.005628734,7.064,7.412,7.921,8.292,8.659,0.35153,0.034027040038956916,74244985.33080617,79667136.59109248,22983233.20731096,9121202.862710604,3926930.5609087823
34184.0,6.92548,0.148792,0.005754199,7.085,7.431,7.94,8.311,8.678,0.35153,0.03382705364252553,73686363.77456757,79213500.95121403,22852363.514378633,9069265.478311721,3904570.0778541355
34091.0,6.93095,0.138588,0.005903856,7.105,7.45,7.959,8.329,8.696,0.35153,0.033614694770849045,73258348.81358095,78825948.99321988,22740558.353409346,9033210.17163916,3889047.2693181853
34020.0,6.93601,0.129908,0.006053538,7.123,7.467,7.975,8.346,8.712,0.35153,0.03341944029588347,72898253.86659545,78510764.79540889,22670501.31352742,8997091.036532382,3877066.2468905584
33949.0,6.94172,0.120569,0.006234282,7.143,7.486,7.994,8.364,8.731,0.35153,0.03320046543686044,72514878.85692877,78169837.28778648,22572056.24641458,8966276.241381446,3860230.357749941
33893.0,6.94693,0.112491,0.006408378,7.16,7.502,8.01,8.38,8.747,0.35153,0.03300191733500607,72249879.27953686,77955939.15476193,22510291.749299686,8941741.589465093,3849667.5102985953
33833.0,6.95254,0.103802,0.006602323,7.179,7.52,8.027,8.397,8.764,0.35153,0.03278945302791782,71919577.2282433,77671055.67626958,22448696.25996411,8917274.072346762,3839133.5662379568
33782.0,6.95862,0.095104,0.006825721,7.198,7.538,8.045,8.415,8.782,0.35153,0.03256073292852805,71668303.76586467,77471008.21711534,22390878.008248203,8894306.983703215,3829245.598209291
33737.0,6.96526,0.086148,0.007085986,7.218,7.558,8.065,8.435,8.801,0.35153,0.032312768718120825,71444224.38270578,77228785.99582906,22320870.293975245,8866497.886545772,3820790.4693272933
33710.0,6.97045,0.07956,0.007302251,7.233,7.573,8.079,8.449,8.816,0.35153,0.03212026887980703,71311098.37865143,77084881.29581413,22299807.999260657,8858131.331428824,3813670.977557242
33690.0,6.97608,0.072902,0.007548514,7.249,7.588,8.094,8.464,8.831,0.35153,0.03191274574447613,71184776.49398403,77019236.29865539,22280817.62387,8850587.8028366,3810423.279483684
33680.0,6.98216,0.066312,0.007830823,7.265,7.604,8.11,8.48,8.846,0.35153,0.03169014104374314,71132344.93119304,76962507.33042651,22264406.5575463,8844068.850709794,3811125.25004289
33684.0,6.9885,0.060176,0.008146106,7.28,7.62,8.126,8.496,8.862,0.35153,0.03145967068006245,71188054.74957234,76951875.3015518,22261330.828576412,8842847.081842724,3810598.7600010615
33701.0,6.99511,0.054439,0.008499586,7.296,7.635,8.141,8.511,8.878,0.35153,0.031221169862228008,71222485.54955529,77060036.07080734,22292620.549036484,8855276.267473748,3812441.793417025
33724.0,7.00217,0.048567,0.0088996,7.311,7.651,8.158,8.527,8.894,0.35153,0.030968428826020012,71396533.44952786,77177233.7128533,22305970.515261527,8868743.916220535,3818239.989361504
33759.0,7.00952,0.043022,0.009349215,7.327,7.668,8.174,8.544,8.91,0.35153,0.0307074796078656,71552881.152965,77275034.55967087,22354817.246251106,8879982.601820992,3826601.3624515645
33772.0,7.01714,0.036063,0.009839101,7.345,7.686,8.192,8.562,8.929,0.35153,0.030439265739937542,71622112.39479399,77349802.29115477,22376446.72830531,8888574.46022051,3826777.5880143438
33756.0,7.02235,0.030034,0.010179431,7.359,7.7,8.206,8.576,8.943,0.35153,0.030257230387270607,71557824.02160844,77280372.71432117,22356361.515656184,8880596.030474767,3823342.65294404
33691.0,7.02839,0.020648,0.010565844,7.38,7.719,8.225,8.595,8.961,0.35153,0.030047557305355046,71170026.2119389,77003277.05126737,22276200.789199136,8848753.862030897,3813144.1358344858
33579.0,7.03447,0.008775,0.01095035,7.404,7.742,8.247,8.616,8.983,0.35153,0.029837963071274683,70595517.43660901,76452062.81627235,22137120.23058668,8801609.875406735,3789336.9246542407
33417.0,7.04084,-0.005993,0.011344247,7.433,7.768,8.272,8.641,9.008,0.35153,0.029619939840605368,69750467.97847648,75745913.56824543,21952860.80975662,8728349.238019321,3757796.1903674915
33192.0,7.04783,-0.024715,0.011770036,7.468,7.8,8.304,8.672,9.038,0.35153,0.029382528908664024,68633654.75635926,74739331.31862874,21661130.748312477,8620294.733384952,3714695.5180678326
32940.0,7.05463,-0.044754,0.012186297,7.507,7.834,8.336,8.704,9.07,0.35153,0.029153397361851442,67256943.332181,73578208.2709126,21363928.89263611,8502019.85563234,3663727.984836518
32660.0,7.06153,-0.066489,0.012615034,7.548,7.87,8.371,8.738,9.105,0.35153,0.02892272259101965,65801701.80825255,72318466.42267616,21017503.276865143,8371863.040510607,3604319.0048898817
32346.0,7.06888,-0.090614,0.013086645,7.595,7.911,8.41,8.776,9.142,0.35153,0.028679011103768443,64089535.76661292,70827058.88521287,20622016.205302358,8221898.5720797265,3543016.8828717135
32017.0,7.07622,-0.115718,0.013576575,7.643,7.953,8.45,8.816,9.182,0.35153,0.028437680601212434,62363018.21203246,69300953.1693751,20214877.960863218,8059574.514273333,3473067.482223861
31681.0,7.08349,-0.141314,0.014085921,7.693,7.996,8.492,8.856,9.222,0.35153,0.028200653479002063,60561570.066417575,67734387.49839562,19776121.59913229,7899181.9025460975,3403950.388859653
31342.0,7.09068,-0.167195,0.014616039,7.744,8.04,8.533,8.897,9.262,0.35153,0.027968177815722542,58747193.725806385,66130104.34469378,19361148.847287923,7733429.2176736565,3335594.2905897717
30997.0,7.0978,-0.193541,0.01516842,7.797,8.085,8.576,8.938,9.303,0.35153,0.027739854073081268,56873129.41961566,64493984.361938395,18916950.34204034,7569934.380890509,3265075.452340298
30656.0,7.10473,-0.219687,0.015735882,7.849,8.129,8.618,8.978,9.343,0.35153,0.027519413388201033,55085478.43584689,62928764.90167083,18491882.44011191,7413479.908196921,3197593.274490735
30309.0,7.1117,-0.246439,0.016338423,7.902,8.174,8.66,9.02,9.383,0.35153,0.02729946726650713,53309808.90835554,61350655.593954995,18078030.875944346,7247564.93086192,3131794.2456193916
29953.0,7.11865,-0.273912,0.016969086,7.956,8.219,8.703,9.061,9.425,0.35153,0.027081902618566966,51541508.56979304,59809367.26700553,17656357.910987627,7091565.440398101,3061563.1490546768
29617.0,7.12506,-0.299919,0.017582464,8.007,8.262,8.744,9.1,9.463,0.35153,0.026882779639924193,49907650.57932258,58341717.22567728,17254847.440105524,6943079.129400408,3000220.828894342
29248.0,7.1319,-0.328539,0.018269088,8.063,8.309,8.787,9.142,9.504,0.35153,0.02667191338296672,48151201.21000952,56756970.73111921,16848107.45801113,6785660.306921643,2934899.415814444
28921.0,7.13785,-0.354012,0.018902522,8.111,8.35,8.825,9.179,9.539,0.35153,0.026489830056023737,46704327.797256894,55407583.28923605,16493055.629039126,6648782.326545865,2880999.757997403
28540.0,7.14457,-0.383776,0.019650127,8.168,8.397,8.869,9.221,9.58,0.35153,0.026285677312152728,45006695.35654507,53887645.435351424,16085002.16898841,6496240.801532906,2817495.43979795
28155.0,7.15122,-0.414018,0.020432627,8.224,8.443,8.912,9.263,9.621,0.35153,0.02608520007379292,43403737.25169545,52449241.014891185,15698968.707954254,6346176.037428712,2754946.832156836
27788.0,7.15747,-0.443066,0.021219348,8.276,8.488,8.953,9.302,9.658,0.35153,0.02589817565257221,41973687.593334556,51049231.429834716,15336318.660363346,6211008.375435262,2701240.3089100863
27403.0,7.1639,-0.473726,0.022074952,8.331,8.533,8.995,9.342,9.697,0.35153,0.02570716423408792,40495533.585365966,49707189.45724608,14974458.404409988,6075641.14980608,2644802.3480902463
27019.0,7.17022,-0.504563,0.022970474,8.385,8.578,9.037,9.382,9.736,0.35153,0.025520793420343416,39095531.86727472,48388171.13629217,14617433.400699243,5941719.080645198,2588887.7575439713
26634.0,7.17642,-0.535695,0.023907419,8.439,8.623,9.078,9.421,9.774,0.35153,0.025339274258878008,37733503.07463081,47091140.415377446,14278123.161041135,5814496.519413443,2535789.6318615177
26254.0,7.18249,-0.56673,0.024887687,8.492,8.667,9.118,9.459,9.811,0.35153,0.02516281195706515,36441573.90260021,45857376.800144844,13955362.555780191,5693536.575039653,2485325.190950289
25841.0,7.18874,-0.60052,0.025912831,8.549,8.714,9.161,9.5,9.85,0.35153,0.02498240083009494,35078993.649396315,44551179.64564947,13607900.459731076,5562014.47646685,2432390.070119586
25459.0,7.19462,-0.632274,0.026985254,8.602,8.757,9.201,9.538,9.886,0.35153,0.024813851115874495,33863132.176556095,43404944.77190128,13294472.922144989,5443924.768235978,2385136.40821422
25095.0,7.20027,-0.662943,0.028106188,8.653,8.799,9.239,9.574,9.922,0.35153,0.02465296573660823,32732345.43497892,42304757.3091528,13005322.431141173,5335340.1766821435,2337562.4475678015
24731.0,7.20581,-0.693867,0.029277845,8.704,8.841,9.277,9.61,9.956,0.35153,0.02449622554763972,31631306.163883854,41222014.14317219,12719238.877596037,5227597.178446336,2294580.094726047
24393.0,7.21095,-0.722907,0.030435706,8.752,8.879,9.312,9.644,9.989,0.35153,0.02435169367894777,30623662.215554316,40278121.53093352,12462383.85306758,5126749.702435401,2252388.087681367
24032.0,7.21632,-0.754177,0.031711541,8.802,8.921,9.35,9.679,10.023,0.35153,0.02420160520477398,29609230.8348506,39231887.93616983,12183473.52213976,5025879.998838395,2210106.6015160866
23674.0,7.22157,-0.785509,0.033044346,8.853,8.962,9.387,9.715,10.057,0.35153,0.0240557649784375,28594145.700441267,38237475.168819085,11918486.909154871,4921099.145738533,2168019.6882232856
23322.0,7.22671,-0.816672,0.034435434,8.903,9.002,9.424,9.75,10.091,0.35153,0.023913831901507518,27632305.755236786,37293162.019633316,11656310.934210336,4821721.419291987,2126195.632919116
22974.0,7.23175,-0.847822,0.035889601,8.954,9.042,9.46,9.784,10.124,0.35153,0.02377547334866979,26672094.78086154,36363795.60197227,11407779.648484208,4727615.141027624,2086619.3084897525
22631.0,7.23668,-0.878885,0.037409978,9.004,9.082,9.497,9.819,10.157,0.35153,0.023640909045311593,25762447.856900267,35448609.79867197,11151444.410871089,4629905.372782481,2047261.040208623
22308.0,7.24133,-0.90851,0.038940409,9.051,9.12,9.531,9.851,10.189,0.35153,0.023514685365614015,24936593.501103465,34597857.68899481,10923985.72122937,4543830.421623139,2009200.2420155758
21972.0,7.24611,-0.939654,0.040596134,9.102,9.16,9.567,9.885,10.222,0.35153,0.023385635276199766,24055651.63117162,33715469.205270335,10684670.256841253,4452481.41011905,1970621.5229283664
21641.0,7.25082,-0.970726,0.04232851,9.152,9.2,9.603,9.919,10.254,0.35153,0.023259167813814905,23223470.75916348,32850290.00994366,10448913.25602193,4362265.705193971,1934252.7447311173
21315.0,7.25543,-1.001705,0.044139803,9.202,9.239,9.638,9.953,10.287,0.35153,0.023136047758971875,22414916.52094395,32029429.85209233,10225419.25825665,4272893.957815918,1896370.6353598612
20992.0,7.25995,-1.032751,0.046025893,9.252,9.278,9.674,9.986,10.319,0.35153,0.023015964133866574,21630030.19866533,31222610.26067235,9995421.754615648,4188341.787994681,1860558.037600386
20672.0,7.2644,-1.063887,0.047996032,9.303,9.318,9.709,10.02,10.351,0.35153,0.02289834909644282,20850051.200014997,30403193.808196943,9778024.5606793,4101022.149300321,1825127.5544051598
20355.0,7.26878,-1.095112,0.050054097,9.354,9.357,9.745,10.053,10.384,0.35153,0.022783171122217553,20094959.062248044,29627786.60449225,9555009.5135344,4018575.3401693567,1788435.2524278564
20043.0,7.27306,-1.126235,0.052194818,9.405,9.396,9.78,10.086,10.416,0.35153,0.02267118245566587,19362753.90689409,28865508.197766565,9343533.000066832,3936879.434508853,1753691.6001674696
19735.0,7.27727,-1.157343,0.054430824,9.456,9.436,9.815,10.12,10.448,0.35153,0.022561562433361212,18654221.350216966,28092423.5697261,9135264.447075997,3852672.6943455986,1719345.7592829373
19430.0,7.28144,-1.188572,0.056766034,9.508,9.475,9.85,10.153,10.48,0.35153,0.02245350644571565,17953417.31063727,27362716.31973911,8930815.630534368,3773393.6553666554,1685517.328564485
19129.0,7.28554,-1.219791,0.059202975,9.56,9.514,9.885,10.186,10.512,0.35153,0.022347768924510743,17276156.349987295,26647667.942880042,8729535.266031636,3695150.358659089,1652088.1715671932
18936.0,7.28819,-1.24006,0.060879929,9.594,9.54,9.908,10.207,10.533,0.35153,0.022279691454499914,16846012.778077483,26176357.17547756,8598864.863607284,3646549.513645869,1630358.91202939
18739.0,7.29098,-1.261015,0.062783773,9.629,9.567,9.932,10.23,10.555,0.35153,0.022208241533140168,16416747.774613356,25697993.087811023,8465081.110964516,3593123.253422847,1607952.524249215
18519.0,7.29408,-1.284628,0.064962822,9.669,9.597,9.959,10.255,10.579,0.35153,0.022129121440065184,15936286.388134496,25176723.36203234,8316318.693927188,3536487.3983098664,1584065.8151473429
18290.0,7.29724,-1.309409,0.06725832,9.711,9.628,9.987,10.281,10.604,0.35153,0.02204876009684255,15443549.54761143,24646724.351179548,8163776.825000954,3478020.319090644,1559312.7205890035
18102.0,7.29983,-1.329947,0.069202361,9.746,9.654,10.01,10.303,10.625,0.35153,0.02198311197734972,15043092.492599333,24207459.167230234,8040464.22242933,3428641.795139077,1538591.1208061674
17921.0,7.30231,-1.349882,0.07112768,9.78,9.68,10.033,10.324,10.646,0.35153,0.021920435194915152,14662807.256354772,23770001.435987145,7917008.729431068,3382222.0370674226,1517760.4152771519
17710.0,7.30519,-1.373338,0.073463901,9.82,9.709,10.059,10.349,10.67,0.35153,0.02184787347772535,14226469.128276382,23297493.968167555,7781102.276261448,3327224.5734758675,1494456.3055718255
17494.0,7.30817,-1.397631,0.076006635,9.862,9.74,10.087,10.375,10.695,0.35153,0.02177304509786727,13780885.545299632,22797604.124883737,7635212.414555976,3270861.1984046237,1470493.8814523094
17285.0,7.31105,-1.421393,0.078623827,9.903,9.771,10.114,10.4,10.719,0.35153,0.021700971276033692,13358482.497592183,22303304.204864718,7497234.997043585,3217674.54545848,1447915.515071525
17081.0,7.31389,-1.44486,0.081316874,9.944,9.801,10.14,10.425,10.743,0.35153,0.02163013211670206,12947834.088273285,21837816.279162165,7367855.90728206,3165061.2209892944,1425552.518835052
16896.0,7.31646,-1.466345,0.083886198,9.982,9.828,10.165,10.448,10.765,0.35153,0.021566226997848718,12576712.28551369,21427880.11765546,7242877.230378551,3117109.902937265,1405248.7957830736
16700.0,7.31922,-1.489376,0.086741408,10.022,9.858,10.191,10.472,10.788,0.35153,0.021497807618552744,12199081.303730043,20976798.572860073,7116576.526441706,3068400.9948613946,1384564.5944273777
16507.0,7.32194,-1.51229,0.089681801,10.063,9.888,10.217,10.496,10.812,0.35153,0.021430592193918616,11820806.977536159,20533321.53798079,6991834.242516756,3020175.045796224,1362803.4420486253
16331.0,7.32443,-1.533404,0.092495537,10.1,9.915,10.241,10.519,10.833,0.35153,0.021369244695095775,11490452.34151634,20144162.119512774,6878300.157772265,2973870.924894008,1344383.6491721147
16146.0,7.32708,-1.555842,0.095602668,10.14,9.944,10.266,10.543,10.856,0.35153,0.02130414807986774,11142615.019427538,19733276.807187773,6762871.3168949755,2926658.941863127,1324259.8800255898
15964.0,7.32969,-1.578144,0.0987988,10.18,9.973,10.292,10.566,10.879,0.35153,0.021240227893010152,10804312.21901003,19328992.07330442,6642646.232045061,2882584.950247641,1304317.2013574068
15786.0,7.33227,-1.600202,0.102084669,10.22,10.002,10.317,10.59,10.902,0.35153,0.021177230912955685,10475557.035726378,18931682.30758134,6530119.423957992,2836364.981901399,1284586.1101331753
15612.0,7.3348,-1.621991,0.105460239,10.259,10.03,10.342,10.613,10.924,0.35153,0.02111563625613595,10164993.980121601,18557488.836302917,6418759.796880297,2793136.2091945875,1266173.5057024707
15441.0,7.3373,-1.643618,0.108924241,10.299,10.059,10.366,10.636,10.946,0.35153,0.021054947948936302,9853876.746807527,18172689.57129607,6314676.749876428,2750376.28633355,1247938.6106630156
15275.0,7.33975,-1.664842,0.112461415,10.337,10.087,10.391,10.658,10.968,0.35153,0.020995642637147493,9568792.253290739,17810216.877689533,6205847.851510402,2710454.460331988,1229824.729910371
15111.0,7.34215,-1.686002,0.116098279,10.376,10.115,10.415,10.68,10.989,0.35153,0.020937709606940195,9282332.599754877,17452964.606487393,6103811.650071799,2670804.595848999,1212950.9020325423
14951.0,7.34452,-1.706862,0.119820907,10.414,10.142,10.439,10.702,11.01,0.35153,0.0208806576105727,9012123.317736536,17117455.517850257,6003038.432593159,2631552.9616193636,1196225.9565368255
14793.0,7.34687,-1.727661,0.12366445,10.452,10.17,10.463,10.724,11.031,0.35153,0.020824240562344585,8749376.911828,16772168.156785915,5903657.089449384,2592758.787598596,1179677.2979253442
14637.0,7.34917,-1.748381,0.127609196,10.49,10.198,10.486,10.746,11.052,0.35153,0.020769171481462352,8493312.932555346,16431953.904804235,5810601.927137248,2554242.4296858483,1163223.645627168
14485.0,7.35144,-1.768788,0.131654919,10.528,10.225,10.51,10.768,11.073,0.35153,0.020714963486252555,8244173.552675688,16112361.89817319,5713353.868125803,2516124.432306218,1146920.2529028398
14336.0,7.35366,-1.788965,0.13580219,10.565,10.252,10.533,10.789,11.093,0.35153,0.020662086346171823,8008794.05116266,15797166.950609218,5622262.566176926,2480573.586074296,1131757.0846446315
14161.0,7.35628,-1.812925,0.140913679,10.61,10.285,10.561,10.815,11.118,0.35153,0.020599855411896194,7730135.840527467,15416976.413086751,5512278.147633203,2436531.9739538175,1112687.532320878
13990.0,7.35885,-1.836599,0.146173433,10.656,10.318,10.589,10.84,11.143,0.35153,0.02053899419286359,7453446.281735105,15044203.796454187,5403823.103956697,2395201.8303991696,1093813.3554441212
13822.0,7.36136,-1.860097,0.151582632,10.699,10.35,10.616,10.865,11.166,0.35153,0.02047972742578114,7205549.82815429,14691942.093731102,5301650.858866248,2354247.4835978677,1077093.045557052
13660.0,7.36382,-1.883035,0.1571433,10.742,10.382,10.642,10.889,11.189,0.35153,0.02042180721716825,6965096.306168885,14346276.866655523,5205603.956389317,2315859.0044898,1060506.2242710053
13500.0,7.36622,-1.905907,0.162857245,10.785,10.414,10.669,10.913,11.212,0.35153,0.02036545756429756,6731736.774462434,14006809.045511262,5105886.11512376,2277781.780951694,1044030.5855741859
13345.0,7.36858,-1.928327,0.168726426,10.827,10.445,10.696,10.937,11.234,0.35153,0.02031019869404122,6511591.173042117,13686714.495049158,5007617.215430118,2240124.2884084806,1028663.2435644801
13192.0,7.37089,-1.950667,0.17475294,10.87,10.477,10.722,10.961,11.257,0.35153,0.020256255771388697,6292121.870590014,13360084.591864921,4915199.205332414,2202835.7440025886,1012472.4667228889
13044.0,7.37314,-1.972519,0.180939075,10.91,10.509,10.748,10.984,11.279,0.35153,0.020203851703005777,6096030.423561502,13039448.03611424,4823820.333093613,2167864.4065127573,997316.9996059842
12906.0,7.37523,-1.993084,0.186920249,10.948,10.538,10.772,11.005,11.299,0.35153,0.020155295607604953,5914759.980759821,12757019.16476948,4741121.922922187,2136594.543202427,983837.1594484363
12762.0,7.3774,-2.014746,0.193423751,10.986,10.569,10.797,11.027,11.319,0.35153,0.020105004382883616,5739937.000695971,12460033.442544952,4656409.041011149,2104224.7034628536,970718.3106632652
12621.0,7.37953,-2.036175,0.200094477,11.024,10.6,10.821,11.048,11.339,0.35153,0.02005576222487144,5569768.25760812,12168840.758583251,4577002.227649406,2074063.8160045852,957686.1832435196
12470.0,7.38182,-2.059378,0.207562862,11.063,10.632,10.847,11.071,11.36,0.35153,0.020002955653163373,5401658.5215220945,11877887.510194965,4492324.542534831,2041324.8143439929,944307.0277115563
12336.0,7.38386,-2.080185,0.21459575,11.096,10.661,10.87,11.09,11.378,0.35153,0.01995603110144492,5264621.169532121,11619279.747360354,4418868.969126741,2015357.5881466796,933153.784655907
12201.0,7.38589,-2.101327,0.221808094,11.127,10.688,10.891,11.108,11.395,0.35153,0.019909445843782927,5140402.495801251,11386997.045445262,4354528.364493147,1991508.2730739785,922960.7271944202
12071.0,7.38787,-2.121919,0.22920515,11.156,10.714,10.911,11.125,11.411,0.35153,0.019864112771847586,5027789.952923843,11168354.945431193,4294584.218032833,1969527.7982040385,913615.0009780785
11943.0,7.38983,-2.142397,0.236792118,11.184,10.739,10.931,11.141,11.427,0.35153,0.01981933927353833,4921949.186295577,10963499.672454303,4235270.212794539,1949494.9516234482,904322.261284326
11814.0,7.39177,-2.163204,0.244572884,11.211,10.764,10.95,11.158,11.443,0.35153,0.019775122027986366,4822554.29394858,10761906.336716024,4180431.61806521,1927800.6167851314,895082.8206868106
11671.0,7.39397,-2.186557,0.253901394,11.242,10.793,10.973,11.177,11.46,0.35153,0.019725098114790635,4710609.740593147,10531475.165314242,4113591.139051174,1903978.8284732385,885652.2326798942
11531.0,7.39605,-2.209608,0.263027655,11.275,10.823,10.997,11.197,11.478,0.35153,0.019677919161233067,4591526.823371259,10293645.508060731,4042975.632537914,1878201.2051832862,875272.3752952643
11391.0,7.39818,-2.232956,0.272898871,11.311,10.858,11.024,11.219,11.498,0.35153,0.019629723041190778,4463619.084593431,10016112.825593444,3963064.346173889,1849575.7167448886,863521.6325756406
11258.0,7.40015,-2.255329,0.282313357,11.348,10.893,11.052,11.242,11.519,0.35153,0.019585252369985574,4333682.854115875,9742472.934699789,3879726.6122849546,1819039.4376733326,850830.8369540136
11123.0,7.40217,-2.278299,0.292490702,11.389,10.932,11.082,11.268,11.541,0.35153,0.019539757614789446,4192539.140651403,9442548.147376731,3791587.8577107848,1784276.332720564,837651.2131325428
10988.0,7.40418,-2.301526,0.303240472,11.432,10.972,11.115,11.295,11.564,0.35153,0.01949459297826473,4048434.580165054,9143220.805801068,3695141.926133182,1748526.0820389853,823897.5697090067
10869.0,7.40593,-2.322194,0.312713951,11.471,11.009,11.144,11.32,11.586,0.35153,0.019455355554284702,3921363.7136727064,8872565.374113873,3612277.6479969244,1715624.0074858195,810631.0258849051
10734.0,7.40793,-2.345908,0.324080748,11.516,11.053,11.179,11.35,11.611,0.35153,0.019410609478200298,3779524.159423648,8559515.997727709,3513833.0536005897,1676571.6372805142,795835.3422106805
10614.0,7.40968,-2.367186,0.334103006,11.558,11.093,11.212,11.377,11.634,0.35153,0.019371541090639904,3650792.299182071,8283220.22339849,3422402.8099284903,1641996.0758696313,782299.80465466
10488.0,7.41163,-2.38988,0.34608428,11.603,11.137,11.247,11.408,11.659,0.35153,0.01932810036534406,3518334.4906288357,7990044.681601883,3328749.57348542,1602957.8950813015,767932.8074233364
10353.0,7.41366,-2.414418,0.358506895,11.652,11.185,11.287,11.441,11.686,0.35153,0.019282980946003628,3378836.1013527475,7680318.102562542,3223377.156360362,1562255.6891653035,752580.9516047309
10225.0,7.41565,-2.438015,0.371325377,11.699,11.232,11.325,11.474,11.713,0.35153,0.019238852814720358,3250552.0584923723,7388719.982057086,3126807.3474377645,1522446.7621119944,737468.0705086071
10113.0,7.41737,-2.45887,0.38263991,11.741,11.275,11.36,11.503,11.738,0.35153,0.019200793288035856,3139620.280609939,7129994.715440844,3039632.8109338204,1488202.7916821851,723541.1266522111
9998.0,7.41911,-2.480474,0.394268441,11.785,11.319,11.396,11.535,11.763,0.35153,0.01916236781823171,3027032.792428541,6874311.504093303,2952304.3321422976,1450781.8539459633,709909.882279778
9886.0,7.42082,-2.501758,0.406223915,11.827,11.363,11.433,11.566,11.788,0.35153,0.019124679778794795,2923661.7488769777,6627339.3339167,2864647.070742463,1415507.3047281094,696487.3321538655
9769.0,7.42256,-2.524176,0.418524386,11.872,11.41,11.471,11.599,11.815,0.35153,0.01908640663068419,2816223.5495126024,6372050.484387944,2777225.369428555,1378643.9359237207,682108.1235789622
9653.0,7.42427,-2.546644,0.431191959,11.917,11.458,11.51,11.632,11.842,0.35153,0.019048867989706748,2712546.087377236,6120532.494154951,2689807.0268443213,1342647.8318876827,667979.6344718134
9534.0,7.426,-2.569919,0.444249752,11.965,11.508,11.552,11.668,11.871,0.35153,0.01901096543004217,2605596.2815662483,5868393.2375864675,2598071.6491725845,1304043.6085339775,652969.9898609235
9427.0,7.42757,-2.591098,0.456937254,12.009,11.554,11.59,11.701,11.897,0.35153,0.0189766335902945,2511175.848146605,5645328.363519867,2517799.388902219,1269585.9712653772,639827.9707478965
