logg,mWD,tcool(gyr),Radius,core,log(L),TpreWD(gyr),Mzams,Mbol,teff,Gaia_G,Gaia_BP,Gaia_RP,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z
7.1,0.355,0.00016,0.027862,He,-0.237,0.0,0.0,5.3335,30199.51720402019,22527886.197148256,44891790.66088375,8727465.63981873,54526910.87854365,62050170.10539812,18216917.53091907,7336955.471829284,3226093.797974133
7.1,0.353,0.0002,0.027781,He,-0.32,0.0,0.0,5.5405,28840.31503126606,20517728.106300745,40593430.624700546,8023003.367678765,48055126.08432658,56290071.88218836,16672614.901142227,6750325.425414929,2979105.045847601
7.1,0.35,0.00026,0.027694,He,-0.403,0.0,0.0,5.7477,27542.28703338169,18790296.955884498,36909667.17800595,7422348.6003923705,42593575.10751001,51323489.49236094,15349282.96087856,6248979.261539964,2769301.1771578533
7.1,0.348,0.00035,0.027601,He,-0.486,0.0,0.0,5.9551,26302.679918953814,17303556.890803833,33742858.49390712,6905944.586974989,37982700.219851635,47032484.17277638,14207898.10651398,5816889.64863688,2588999.29309822
7.1,0.346,0.00047,0.027501,He,-0.569,0.0,0.0,6.1629,25118.864315095823,15992930.398910368,30969524.168545935,6448456.155263788,33998401.46346131,43262397.172224976,13200868.22711485,5434548.725949389,2429095.5248465254
7.1,0.343,0.00068,0.027394,He,-0.652,0.0,0.0,6.371,23988.329190194898,14816789.688564189,28489222.822512235,6035619.049653384,30487693.320078358,39885647.73905206,12292170.206257986,5088966.081505651,2284076.5928090294
7.1,0.34,0.00114,0.027283,He,-0.736,0.0,0.0,6.5792,22908.676527677748,13742975.533041056,26237790.42448184,5654685.785019489,27348355.96208328,36811482.34124235,11460279.827501087,4770415.561913363,2149994.3567819106
7.1,0.338,0.003,0.027166,He,-0.819,0.0,0.0,6.788,21877.616239495517,12755386.616326327,24177985.46234371,5301287.172343207,24514558.56540209,33993521.702234544,10689762.966386426,4474752.98481186,2024930.7398335584
7.1,0.335,0.00623,0.027038,He,-0.903,0.0,0.0,6.9979,20892.96130854041,11839023.753688358,22276265.09048039,4969624.739382517,21940491.014670026,31389068.28183107,9972185.317991178,4197506.058929977,1907534.6633446878
7.1,0.331,0.01044,0.026902,He,-0.987,0.0,0.0,7.2083,19952.62314968879,10988435.989203574,20522126.869067512,4659545.819708554,19605879.690158933,28981336.901302498,9303585.032317119,3938504.2858818443,1797266.2927966914
7.1,0.328,0.01865,0.026738,He,-1.072,0.0,0.0,7.4202,19054.607179632483,10198285.86642924,18899645.87943396,4368927.979343843,17483067.41029956,26749133.256970193,8677640.021393118,3695239.751734551,1693416.27021723
7.1,0.319,0.06345,0.026328,He,-1.164,0.0,0.0,7.6497,18197.008586099826,9460395.23713787,17395453.9387185,4094840.4513914953,15553915.364190869,24670151.335895397,8091401.086547284,3466288.6135638366,1595386.1865856107
7.1,0.311,0.07105,0.02597,He,-1.256,0.0,0.0,7.8795,17378.00828749376,8773262.424099283,16003228.473075304,3837857.3133372734,13809297.017650176,22743832.74413247,7543199.0628244635,3251745.5894513116,1503133.8905449945
7.1,0.304,0.0742,0.025708,He,-1.345,0.0,0.0,8.1018,16595.869074375598,8133705.372066499,14714141.303084683,3596633.1345049217,12233166.52181004,20950334.89895687,7029474.916356069,3050168.815789859,1416331.7261465096
7.1,0.299,0.07593,0.025493,He,-1.432,0.0,0.0,8.3203,15848.93192461114,7537427.145229772,13520402.257472152,3370628.0568022584,10814179.601799758,19282603.01670068,6549642.207359575,2861399.962758506,1334687.7488509007
7.1,0.295,0.07699,0.025313,He,-1.518,0.0,0.0,8.536,15135.612484362071,6980037.905351306,12412643.0497116,3157806.2879027813,9536482.842322178,17725574.25593418,6099471.828334987,2683695.3942879313,1257692.0849348337
7.1,0.292,0.07814,0.025163,He,-1.604,0.0,0.0,8.7492,14454.39770745928,6457437.094020199,11379067.394469729,2956840.432540562,8385918.451182633,16266072.998338336,5674591.88710865,2516144.7621909925,1184831.8791364345
7.1,0.289,0.08082,0.025041,He,-1.688,0.0,0.0,8.96,13803.842646028837,5963780.942953656,10411856.368422646,2766491.7981796493,7350081.142257856,14886212.552063692,5273222.926348762,2357637.9994093375,1115727.7365146624
7.1,0.287,0.08859,0.024955,He,-1.771,0.0,0.0,9.1679,13182.567385564074,5493762.378127756,9496342.209278483,2584625.2039966215,6418008.997496247,13571017.289581131,4889948.887156239,2206100.5896837073,1049509.6051743892
7.1,0.285,0.10761,0.024903,He,-1.853,0.0,0.0,9.373,12589.254117941662,5045702.984609067,8629947.777391423,2412400.369287091,5590519.064840078,12312442.491790032,4523099.388839326,2061945.2143881302,986820.650004823
7.1,0.284,0.13432,0.024838,He,-1.936,0.0,0.0,9.579,12022.644346174131,4637370.274300121,7842206.236906759,2259849.2955016214,4909103.906536096,11146391.853695158,4190117.7010485237,1934047.845202533,931425.922345118
7.1,0.281,0.16314,0.024747,He,-2.019,0.0,0.0,9.787,11481.536214968817,4309430.714743097,7208192.697603145,2143421.619048408,4420489.398566286,10185971.003871417,3925494.3027406908,1836264.9408438306,889152.9001893868
7.1,0.279,0.19251,0.024638,He,-2.102,0.0,0.0,9.9961,10964.78196143185,3980467.8231577734,6580525.9040975515,2026104.409231878,3979097.384756538,9235845.311261473,3655009.972612254,1736079.2940148134,847092.1638546124
7.1,0.276,0.21979,0.024508,He,-2.187,0.0,0.0,10.2068,10471.285480508985,3585661.400117337,5844882.18464417,1877660.1105644223,3483852.236916071,8137140.388806136,3321113.5513970456,1606958.702108395,793607.6082480394
7.1,0.273,0.24455,0.024365,He,-2.271,0.0,0.0,10.4185,10000.0,3186047.0716038197,5116095.86186649,1719253.4005117505,3013995.7707335674,7060488.0247706575,2975819.8515011845,1467870.1119532266,735747.3975266595
7.1,0.27,0.28369,0.024248,He,-2.355,0.0,0.0,10.6287,9549.92586021436,2793014.385953839,4415294.314972952,1555825.4692559892,2583947.12970301,6033033.0640607,2630677.5665643127,1323819.0073875093,675195.7800654664
7.1,0.268,0.36675,0.024165,He,-2.439,0.0,0.0,10.8377,9120.108393559096,2427120.9581212164,3774834.4153394513,1396172.6443680997,2204458.2138317623,5102628.533343814,2304230.2251920775,1182951.2844730308,614961.5562101448
7.1,0.266,0.46455,0.024078,He,-2.523,0.0,0.0,11.0467,8709.635899560806,2095772.797796009,3205610.002733376,1244720.6747125397,1867732.3875811489,4284762.27832954,2005481.4432163744,1049686.5654878214,556545.5899887874
7.1,0.264,0.58233,0.023988,He,-2.606,0.0,0.0,11.2556,8317.63771102671,1802506.9130168594,2709713.808652624,1104395.537449031,1568221.4495387354,3580795.110783696,1738086.5054144193,927240.4707575353,501272.0452275554
7.1,0.262,0.7297,0.023894,He,-2.69,0.0,0.0,11.4644,7943.282347242814,1547986.9696066284,2284829.4405364976,977631.0910193124,1304300.7718826556,2985587.704217943,1503701.9029023491,817415.2586419989,450198.29646902595
7.1,0.26,0.91348,0.023801,He,-2.773,0.0,0.0,11.6731,7585.775750291836,1325667.5042476177,1918320.1831536875,862983.1473956067,1069461.2697286848,2478432.774511607,1297146.5931426985,718902.5936094488,403228.44159719936
7.1,0.258,1.09103,0.023715,He,-2.856,0.0,0.0,11.881,7244.359600749898,1132136.419509219,1602895.6372753112,759742.5768764598,863195.5882679115,2047204.814450109,1115355.235111029,630861.7569658427,360292.57158964727
7.1,0.256,1.35116,0.023623,He,-2.94,0.0,0.0,12.0894,6918.309709189362,963640.2229577199,1332175.385340808,666995.0694310984,685117.9878167037,1681502.248101602,955585.09723942,552268.6097877319,321211.7815306596
7.1,0.254,1.66134,0.023534,He,-3.023,0.0,0.0,12.2974,6606.934480075957,816946.3205784488,1099815.9319600796,583876.808128475,532996.0270042825,1370427.4654273184,815056.977755719,482157.53801595094,285726.20160687
7.1,0.252,2.02537,0.023447,He,-3.106,0.0,0.0,12.5051,6309.57344480193,689303.4504853705,900776.2727554567,509492.9237724823,405378.6790130781,1106605.9100587335,691711.3488339739,419726.0190894618,253587.00773682742
7.1,0.25,2.43663,0.02336,He,-3.189,0.0,0.0,12.7129,6025.595860743575,578468.0040523168,731148.8949551051,443044.190905523,300614.4088934565,883531.169538355,583490.5021518528,364111.8239927231,224510.1030158181
7.1,0.248,2.88494,0.023267,He,-3.272,0.0,0.0,12.9211,5754.399373371566,482329.9606976079,587422.700030527,383382.1987148396,217127.42919811,696444.9161527122,488583.37856703537,314325.54658623406,197997.99221200883
7.1,0.246,3.38313,0.023157,He,-3.356,0.0,0.0,13.1308,5495.408738576249,398382.660896941,465357.7098626288,329388.27219684364,151757.749910303,539265.9024393713,404738.8344906696,269361.7145752623,173626.88539653565
7.1,0.243,3.96255,0.023014,He,-3.441,0.0,0.0,13.3433,5248.074602497728,328791.66678509396,368712.01277381077,281869.7731271578,105616.37380398558,417621.96710222756,334099.05752179393,229824.45642029258,151634.26430752946
7.1,0.239,4.70116,0.022823,He,-3.528,0.0,0.0,13.56,5011.872336272725,267842.54246659525,287134.9409903631,238477.41909278685,70263.53724460314,316826.9318657047,271740.27308755054,193800.5470402694,131122.16322382918
7.1,0.235,5.0673,0.02261,He,-3.617,0.0,0.0,13.7819,4786.300923226385,216403.30771230202,221467.6922092767,199761.4118227929,44750.134536818434,237928.47856293185,218664.5311803152,161696.021544414,112351.90520041113
7.1,0.231,5.43691,0.022395,He,-3.706,0.0,0.0,14.0038,4570.881896148751,175502.3296648298,171367.85915742442,167606.3968601562,27270.514801226076,178955.65169591567,176407.61745668648,135082.26234674235,96356.14854393547
7.1,0.227,5.91639,0.022202,He,-3.793,0.0,0.0,14.2228,4365.158322401661,144690.76829349372,134898.55827727437,142484.79661322242,14888.511248224508,136704.67148069962,144875.60793834174,114360.5571398483,83505.94005560664
7.1,0.224,6.44126,0.02205,He,-3.879,0.0,0.0,14.438,4168.693834703355,120206.46666408819,107037.0958482551,121959.4720925965,8638.896729045588,104431.22312161692,119729.80644453285,97490.7185861004,72805.53179124546
7.1,0.222,6.97828,0.021935,He,-3.964,0.0,0.0,14.6493,3981.0717055349733,102138.56263324937,87328.54560362578,106276.54957569476,5243.245496822909,81886.49356202615,101322.10190312375,84680.84472574074,64355.59183077001
7.1,0.22,7.5222,0.021847,He,-4.047,0.0,0.0,14.8581,3801.8939632056126,89330.83674942006,73989.12433719494,94704.17084322705,3446.4489713590556,66905.82570601997,88437.37648881748,75314.19556903123,57835.959997621714
7.1,0.219,8.05894,0.021784,He,-4.13,0.0,0.0,15.0644,3630.780547701014,77010.46800538775,61977.813122930325,82946.38568501871,2135.0114739351297,53665.14356600174,76507.53530519863,65969.80531873115,50730.16903023631
7.1,0.218,8.64872,0.021729,He,-4.212,0.0,0.0,15.2699,3467.368504525317,68256.73958161498,54174.139906284254,74041.16501073466,1507.7036637125836,45303.11579593973,68469.94644714272,58979.48543938604,44963.70462501183
7.1,0.217,9.27189,0.021678,He,-4.294,0.0,0.0,15.4749,3311.311214825911,60632.65636500781,48083.168789287156,65728.58751462112,1092.4386228752535,38923.25292275559,62021.32557475993,52497.912563367325,39259.353365340285
7.1,0.216,9.92866,0.021635,He,-4.376,0.0,0.0,15.6792,3162.2776601683795,53062.92918482971,42422.64138611805,57200.38137170003,822.8518898774645,33282.33235555524,55737.26688353732,45736.89313458931,33464.76402611228
7.1,0.215,10.60793,0.021602,He,-4.457,0.0,0.0,15.8825,3019.9517204020162,46562.58638972182,38212.33542937494,49381.559370237286,625.1259773113862,29111.1678749634,50997.812109720144,39448.68543692503,27971.363848943816
7.1,0.215,11.33326,0.021572,He,-4.538,0.0,0.0,16.0854,2884.031503126606,40554.98042478952,34540.66396249124,42019.59867713201,488.7588640580154,25594.504663415486,46721.70089443674,33361.044222681856,22946.726681877026
7.1,0.214,12.11082,0.021547,He,-4.619,0.0,0.0,16.2879,2754.2287033381663,35202.328878434724,31635.731542560214,35202.953350110125,383.8679440623276,22824.11405480922,43267.902730644935,27573.178720832853,18328.54299848297
7.1,0.214,12.95433,0.021523,He,-4.7,0.0,0.0,16.4903,2630.2679918953813,30259.336988081006,28722.74175092887,29130.44453441323,306.44310817990043,20245.193909685826,39621.76854406018,22330.314912762977,14493.589432134308
7.1,0.213,13.88145,0.021501,He,-4.781,0.0,0.0,16.6925,2511.88643150958,25926.727372346144,26179.068317075074,23822.942639920766,249.7802820250047,18050.541455756746,36326.382341187214,17697.14220782326,11263.263584444303
7.2,0.522,0.00021,0.030504,CO,1.51,0.0,0.0,0.9639,79432.82347242821,68125771.69907281,143086256.0767737,24696712.094067555,207492252.56491894,192634454.60577124,53003662.93300465,20571543.319533005,8863147.594488101
7.2,0.515,0.00026,0.030624,CO,1.425,0.0,0.0,1.1787,75857.75750291836,65551281.61552409,137514239.8988109,23802846.243038427,198770366.19169915,185218225.88942248,51047636.11631798,19830635.268418036,8548653.884348106
7.2,0.509,0.00031,0.030612,CO,1.339,0.0,0.0,1.393,72443.59600749906,63072727.22623889,132156368.27739617,22942952.930437066,190375939.9875394,178083688.75175706,49167265.906866364,19117761.960149255,8245142.325338737
7.2,0.503,0.00037,0.030518,CO,1.253,0.0,0.0,1.6066,69183.09709189362,60672638.534216285,126975335.0441931,22110602.9621797,182256628.70242053,171196710.20701557,47348620.53122353,18427580.698256824,7951872.878527174
7.2,0.497,0.00042,0.030367,CO,1.168,0.0,0.0,1.8198,66069.34480075965,58363488.204759836,121985363.84999858,21306344.48661517,174434221.40938517,164559808.4962802,45592739.60247924,17760561.022663243,7668276.906005061
7.2,0.491,0.00047,0.030164,CO,1.083,0.0,0.0,2.0326,63095.7344480193,56126395.87131286,117147666.0736836,20527443.205181926,166869746.34164444,158121049.40181303,43893640.64719974,17116012.49606873,7394072.452607655
7.2,0.485,0.00051,0.029884,CO,0.998,0.0,0.0,2.246,60255.95860743581,53949517.371402,112448599.11231373,19769480.99346337,159513709.44136995,151876330.905859,42237870.32829261,16487051.845839616,7126300.154377532
7.2,0.479,0.00054,0.02951,CO,0.912,0.0,0.0,2.4609,57543.993733715666,51828256.60768922,107878049.56974472,19030679.901986305,152355119.10019147,145783755.29963836,40625717.94926898,15875303.622091431,6865673.50800634
7.2,0.472,0.00057,0.029113,CO,0.826,0.0,0.0,2.6762,54954.08738576248,49761229.06743703,103413582.65599516,18308754.55784765,145378957.1670466,139866475.57049197,39055800.82398368,15277297.587340724,6611311.88536604
7.2,0.465,0.00061,0.028705,CO,0.739,0.0,0.0,2.8919,52480.74602497723,47734229.51355848,99045877.1416764,17601821.84586841,138548034.02800283,134045565.06040734,37513221.86530868,14691473.520820923,6361308.585757005
7.2,0.457,0.00067,0.028292,CO,0.653,0.0,0.0,3.1081,50118.72336272725,45740164.32630768,94742361.60378495,16903841.996176034,131822083.38859043,128327653.5612462,35992512.91914668,14114099.030194562,6114687.507333563
7.2,0.45,0.00078,0.027891,CO,0.566,0.0,0.0,3.3245,47863.0092322638,43858810.40267127,90686644.62986493,16245929.044489844,125483695.05100435,122936085.6495667,34559806.05994003,13568514.020859076,5882655.211331493
7.2,0.447,0.0009,0.027885,CO,0.483,0.0,0.0,3.5321,45708.818961487515,41879715.398554355,86427153.0092902,15552901.652647385,118832209.53378794,117259018.46649238,33052032.442910004,12994487.672712594,5637418.396496799
7.2,0.444,0.001,0.027859,CO,0.401,0.0,0.0,3.7383,43651.58322401656,39900098.94368413,82160005.21014488,14858729.507104985,112177155.49866033,111592884.9993265,31541941.4567744,12420223.541300576,5392256.210728159
7.2,0.442,0.00106,0.027808,CO,0.319,0.0,0.0,3.9437,41686.93834703355,37907531.96037185,77870326.43735592,14159672.67147642,105500850.43625675,105883440.04843278,30022023.356605362,11841342.68294578,5145671.489586613
7.2,0.44,0.0011,0.027728,CO,0.237,0.0,0.0,4.1486,39810.71705534969,35881280.10587643,73511352.65051033,13448555.287139198,98727554.42641723,100094556.9196332,28474911.12788132,11252871.728485815,4894005.750209691
7.2,0.438,0.00111,0.027609,CO,0.154,0.0,0.0,4.3538,38018.93963205613,33803655.40492084,69051028.44441073,12717781.813526992,91785508.12499592,94151273.49936207,26885499.808592495,10648271.249078436,4636179.182344644
7.2,0.436,0.00118,0.027465,CO,0.072,0.0,0.0,4.5593,36307.8054770101,31659628.36617216,64439520.19964022,11962818.584319927,84644016.52223842,88033576.37455483,25242958.965736,10021696.640661469,4369003.164930866
7.2,0.42,0.00154,0.026926,He,-0.024,0.0,0.0,4.8011,34673.685045253165,29436172.306383956,59671619.09731306,11177097.529468292,77263039.13753702,81685292.64442265,23537253.517951954,9371233.867096292,4091455.981479604
7.2,0.404,0.00216,0.026404,He,-0.122,0.0,0.0,5.0446,33113.112148259075,27132235.076606717,54733353.32194644,10361276.783535326,69652389.8038535,75118707.0204503,21767072.30422724,8696029.632042361,3803313.43785648
7.2,0.389,0.00408,0.025933,He,-0.219,0.0,0.0,5.2864,31622.776601683792,24794736.612104844,49733151.978690736,9532508.547300572,61974060.23586459,68470268.68784699,19967051.95310792,8008569.319331141,3510718.8081873516
7.2,0.383,0.0049,0.025729,He,-0.306,0.0,0.0,5.5045,30199.51720402019,22560005.719107833,44955795.90502084,8743934.77807967,54690218.19632107,62098589.85527079,18249612.782483846,7353509.285942968,3233372.587827748
7.2,0.378,0.00511,0.025583,He,-0.391,0.0,0.0,5.7169,28840.31503126606,20551431.492422886,40663856.41201718,8039143.515137017,48218370.35302,56341007.717722565,16706155.7649169,6767020.894411929,2986198.165742462
7.2,0.374,0.00498,0.025456,He,-0.475,0.0,0.0,5.9273,27542.28703338169,18821086.675763357,36970147.239385694,7437250.316438811,42742030.0591264,51369723.43729277,15380099.440744225,6264409.428017779,2775883.5383480927
7.2,0.371,0.00452,0.025339,He,-0.559,0.0,0.0,6.1365,26302.679918953814,17330299.823633127,33798121.41742187,6919166.483970029,38111542.545224376,47070478.0627852,14236411.247882707,5831248.052977212,2594911.9317816524
7.2,0.368,0.00367,0.025226,He,-0.642,0.0,0.0,6.3451,25118.864315095823,16015047.700953335,31015209.71241712,6460943.461829234,34111332.69775229,43290317.337982826,13225213.30155128,5447580.747108765,2434247.783535637
7.2,0.365,0.00245,0.025117,He,-0.725,0.0,0.0,6.5531,23988.329190194898,14836432.606361529,28529619.11549714,6046404.4230014095,30587215.214254208,39905432.399871126,12315269.974505434,5100877.900151648,2288790.4613284366
7.2,0.362,0.00149,0.025022,He,-0.808,0.0,0.0,6.7603,22908.676527677748,13758813.372528322,26268027.683672495,5663810.104146962,27430355.14360855,36819976.98317691,11478771.969135638,4780754.247979474,2154058.6627366473
7.2,0.36,0.00534,0.024953,He,-0.891,0.0,0.0,6.9678,21877.616239495517,12767312.42933291,24200590.981264595,5308687.857334366,24584984.386454646,33993980.34719036,10705672.036560293,4483889.753192476,2028691.6087233492
7.2,0.356,0.013,0.024852,He,-0.975,0.0,0.0,7.1784,20892.96130854041,11849562.868048707,22296095.450668402,4977256.627509281,22004564.622354493,31388088.056418765,9987499.674047716,4206276.030775821,1910992.0315895644
7.2,0.353,0.02344,0.024734,He,-1.06,0.0,0.0,7.3908,19952.62314968879,10998065.616571913,20538219.54260331,4666636.8974714065,19661052.238883037,28974692.744925838,9316885.432906643,3946678.467235397,1800498.8699281856
7.2,0.349,0.03586,0.024609,He,-1.145,0.0,0.0,7.6031,19054.607179632483,10203686.03021115,18907911.996344898,4374060.552312757,17527805.18127474,26731271.669182487,8688634.642221391,3702307.8389574736,1696186.6217171375
7.2,0.343,0.0651,0.024399,He,-1.232,0.0,0.0,7.8204,18197.008586099826,9465007.5625776,17402332.038494725,4100234.2532635485,15595934.981338255,24654914.35020448,8101313.04137606,3473412.8374852077,1598076.3043006836
7.2,0.339,0.08574,0.02426,He,-1.317,0.0,0.0,8.0325,17378.00828749376,8778967.197282035,16010684.949319283,3843537.5681459955,13848855.280549916,22727201.32734546,7553667.691059587,3258658.6221353626,1505913.313994706
7.2,0.336,0.10608,0.024132,He,-1.401,0.0,0.0,8.2435,16595.869074375598,8138013.126970811,14719222.543059736,3601853.8780812537,12270120.75248795,20930563.412327383,7039030.301352916,3056847.870522204,1419040.9645137377
7.2,0.333,0.12801,0.024005,He,-1.486,0.0,0.0,8.4543,15848.93192461114,7541567.087138933,13525336.667865705,3375586.9779367275,10849058.46006439,19263009.179122273,6559278.144228889,2867986.0759461755,1337390.2274856812
7.2,0.329,0.15224,0.023878,He,-1.57,0.0,0.0,8.6648,15135.612484362071,6983435.456957278,12415254.000568222,3162545.82936984,9568405.549771128,17703195.136519592,6108063.906920806,2690199.96925021,1260276.0128665925
7.2,0.326,0.1796,0.02375,He,-1.654,0.0,0.0,8.8754,14454.39770745928,6459186.009929036,11379004.702654388,2961457.4391434914,8415273.631523736,16239038.979456302,5682405.73670638,2522395.7801874834,1187337.9200680738
7.2,0.323,0.21156,0.02362,He,-1.738,0.0,0.0,9.0861,13803.842646028837,5964104.3414309975,10407626.97995953,2770466.7154365205,7377609.828619343,14852780.592645291,5279340.597415449,2363201.05886379,1117948.4534082108
7.2,0.319,0.24238,0.023474,He,-1.824,0.0,0.0,9.299,13182.567385564074,5491497.8619422475,9488057.42075071,2588323.3065026104,6443194.914971827,13530484.612009123,4894240.060837002,2211292.83446129,1051689.0824277375
7.2,0.315,0.26842,0.023331,He,-1.909,0.0,0.0,9.5133,12589.254117941662,5043805.280491647,8620347.98024027,2417052.12385145,5622490.918841605,12269329.92364109,4527649.0969663905,2067824.857747546,989452.2916017906
7.2,0.312,0.30371,0.02321,He,-1.994,0.0,0.0,9.7256,12022.644346174131,4650233.264085997,7860338.045422778,2272387.766295409,4975138.657781325,11139283.864157638,4207936.593580775,1946570.682802461,937025.2309014004
7.2,0.308,0.34764,0.023098,He,-2.079,0.0,0.0,9.9371,11481.536214968817,4336269.494661068,7253084.728644611,2161344.371395754,4508652.0039125085,10220185.96369748,3953945.8202505657,1853154.8266257755,896918.149048498
7.2,0.306,0.39915,0.02299,He,-2.163,0.0,0.0,10.148,10964.78196143185,3984621.525993158,6584966.384633316,2034580.0461497572,4035315.796333757,9214029.73937788,3662532.823326085,1744144.715988521,851497.98287005
7.2,0.303,0.45579,0.02288,He,-2.247,0.0,0.0,10.3587,10471.285480508985,3582885.909780094,5837668.973684934,1881571.3135892465,3524385.6944617103,8105419.78107979,3320988.9287832635,1610602.6854178554,796286.81700832
7.2,0.3,0.51684,0.022767,He,-2.332,0.0,0.0,10.5696,10000.0,3180192.4650173634,5105754.040874094,1720683.9523250277,3046097.8838168546,7028715.051477103,2972267.2274960345,1469226.80798424,737309.7058505166
7.2,0.297,0.58434,0.02266,He,-2.416,0.0,0.0,10.7798,9549.92586021436,2786539.529531185,4403841.642128561,1555653.6503233865,2609730.4864626774,6003544.5973526165,2625304.3428039476,1323672.8102893808,675930.0508690885
7.2,0.294,0.65627,0.022545,He,-2.5,0.0,0.0,10.9905,9120.108393559096,2420831.3789093816,3765052.4059231537,1395250.6841948328,2225435.392995942,5079571.442468314,2299105.967816926,1181952.3809243317,615178.4120824574
7.2,0.291,0.73424,0.022433,He,-2.584,0.0,0.0,11.2009,8709.635899560806,2091078.3552015638,3198724.1714681447,1243649.5319505339,1883912.628359199,4268475.956888091,2001357.8792369366,1048590.0838523107,556527.7871849063
7.2,0.288,0.81784,0.022324,He,-2.668,0.0,0.0,11.4111,8317.63771102671,1799206.418160965,2705001.293629186,1103490.7467161883,1579979.4644710498,3569961.4341269275,1735223.578624164,926224.8559231241,501045.9295806228
7.2,0.286,0.90658,0.022217,He,-2.752,0.0,0.0,11.621,7943.282347242814,1546016.7300845108,2282341.7503120624,977016.4891454442,1312757.898367578,2979042.6584018287,1501926.3544767657,816826.1428273098,450039.6061827444
7.2,0.283,0.99909,0.022114,He,-2.836,0.0,0.0,11.8306,7585.775750291836,1324373.2763540118,1916623.8774215472,862458.313670767,1074931.672696814,2474189.3984767064,1295880.2097565467,718399.2141703524,403057.45239186386
7.2,0.28,1.11098,0.022011,He,-2.92,0.0,0.0,12.0403,7244.359600749898,1131736.8884602147,1602625.1625301675,759614.3769019408,867193.3171784193,2045728.542582001,1114961.6261435829,630697.2124773829,360264.9554417676
7.2,0.278,1.17723,0.021912,He,-3.004,0.0,0.0,12.2495,6918.309709189362,963875.5875159664,1332746.2411862966,667219.4301668569,687751.3182780639,1681448.2815352136,955818.4943713711,552454.3793643105,321319.8292733526
7.2,0.275,1.25583,0.021814,He,-3.088,0.0,0.0,12.4589,6606.934480075957,817399.5640377431,1100426.112047843,584254.553509168,534324.2101031754,1370808.9604903595,815584.2876335265,482513.9141481449,285911.05524602364
7.2,0.273,1.33913,0.021716,He,-3.171,0.0,0.0,12.6681,6309.57344480193,690089.3949533901,901637.235727288,510167.8158317817,405953.0456556103,1107357.5887437975,692563.8233380325,420282.0027825586,253922.91791315802
